node,median,q1,q3,min,max,mean
ai_node_260,0.00010865103701378661,9.255458708581823e-05,0.0001287715994237471,7.243402467585774e-05,0.00018108506168964435,0.00011080232754665957
ai_node_261,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_262,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_263,0.000583496309888854,0.000583496309888854,0.000583496309888854,0.000583496309888854,0.000583496309888854,0.000583496309888854
ai_node_264,0.00010060281204980241,8.853047460382612e-05,0.0001166992619777708,6.036168722988145e-05,0.0002454708614015179,0.00010466475118912524
ai_node_265,6.036168722988145e-05,4.828934978390516e-05,8.048224963984194e-05,3.621701233792887e-05,0.00017303683672566017,6.858938761056248e-05
ai_node_266,7.243402467585774e-05,6.840991219386564e-05,7.645813715784983e-05,4.426523730191306e-05,8.048224963984194e-05,6.997851123934616e-05
ai_node_267,0.0021408278404197955,0.00199595979106808,0.002325937014591432,0.0016337896676887913,0.0038671720951944048,0.002186149004836983
ai_node_268,0.0010221245704259926,0.0009134735334122059,0.0011508961698497397,0.0006358097721547513,0.0018953569790182774,0.00104234412600301
ai_node_269,0.001456728718481139,0.001380270581323289,0.001541235080602973,0.001162968507295716,0.0021891171902037004,0.001470228811035726
ai_node_270,0.0022977682272174874,0.002120707278009835,0.002486901513871116,0.0017182960298106253,0.0033842785973553532,0.0023172030808605165
ai_node_271,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_272,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_273,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_274,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_275,2.0120562409960485e-05,1.6096449927968387e-05,2.0120562409960485e-05,1.6096449927968387e-05,2.414467489195258e-05,1.913545967436882e-05
ai_node_276,2.414467489195258e-05,1.6096449927968387e-05,3.621701233792887e-05,0.0,0.00010060281204980241,2.690199676461357e-05
ai_node_277,1.6096449927968387e-05,8.048224963984193e-06,4.426523730191306e-05,8.048224963984193e-06,8.048224963984194e-05,2.677081069770062e-05
ai_node_278,2.8168787373944675e-05,2.0120562409960485e-05,3.219289985593677e-05,2.0120562409960485e-05,3.621701233792887e-05,2.6058542788388028e-05
ai_node_279,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_280,0.0002132779615455811,0.00020120562409960482,0.0002333985239555416,0.00019315739913562064,0.00029778432366741513,0.00021825417904081256
ai_node_281,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_282,3.219289985593677e-05,3.219289985593677e-05,4.024112481992097e-05,3.219289985593677e-05,4.828934978390516e-05,3.592083765925426e-05
ai_node_283,0.000124747486941755,0.00010865103701378661,0.00014084393686972338,8.048224963984194e-05,0.00020522973658159693,0.00012549597186340552
ai_node_284,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_285,8.048224963984193e-06,4.024112481992097e-06,8.048224963984193e-06,4.024112481992097e-06,1.6096449927968387e-05,7.381027114469904e-06
ai_node_286,4.024112481992097e-05,3.621701233792887e-05,4.828934978390516e-05,2.0120562409960485e-05,6.036168722988145e-05,4.273124562377767e-05
ai_node_287,4.828934978390516e-05,4.024112481992097e-05,6.036168722988145e-05,1.207233744597629e-05,0.0001126751494957787,4.95456777007831e-05
ai_node_288,1.6096449927968387e-05,1.6096449927968387e-05,2.8168787373944675e-05,1.207233744597629e-05,4.024112481992097e-05,2.0283136554232967e-05
ai_node_289,0.0005472792975509251,0.0005472792975509251,0.0005472792975509251,0.0005472792975509251,0.0005472792975509251,0.0005472792975509252
ai_node_290,0.0005553275225149094,0.00041448358564518593,0.0007042196843486169,0.0002696155362934705,0.0015492833055669572,0.0005810303337598893
ai_node_291,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_292,0.0,0.0,0.0,0.0,0.0,0.0
